timestamp,date,open,high,low,close,volume
2021-02-02 10:45:00+05:30,2021-02-02 10:45:00+05:30,19768.7,19768.7,19690.4,19716.95,294
2021-02-02 11:00:00+05:30,2021-02-02 11:00:00+05:30,19716.95,19874.55,19695.0,19874.55,448
2021-02-02 11:15:00+05:30,2021-02-02 11:15:00+05:30,19874.55,19974.0,19850.0,19900.0,611
2021-02-02 11:30:00+05:30,2021-02-02 11:30:00+05:30,19900.0,19999.0,19900.0,19948.0,504
2021-02-02 11:45:00+05:30,2021-02-02 11:45:00+05:30,19948.0,19977.25,19900.0,19900.0,149
2021-02-02 12:00:00+05:30,2021-02-02 12:00:00+05:30,19900.0,20000.0,19900.0,19984.85,1529
2021-02-02 12:15:00+05:30,2021-02-02 12:15:00+05:30,20000.0,20099.0,19974.55,20077.3,532
2021-02-02 12:30:00+05:30,2021-02-02 12:30:00+05:30,20077.3,20253.55,20000.0,20224.95,2956
2021-02-02 12:45:00+05:30,2021-02-02 12:45:00+05:30,20224.95,20260.0,20218.55,20250.0,579
2021-02-02 13:00:00+05:30,2021-02-02 13:00:00+05:30,20250.0,20489.95,20250.0,20470.0,2285
2021-02-02 13:15:00+05:30,2021-02-02 13:15:00+05:30,20470.0,20489.75,20273.5,20300.0,606
2021-02-02 13:30:00+05:30,2021-02-02 13:30:00+05:30,20305.9,20395.0,20265.0,20354.15,207
2021-02-02 13:45:00+05:30,2021-02-02 13:45:00+05:30,20354.15,20698.9,20338.6,20686.25,1035
2021-02-02 14:00:00+05:30,2021-02-02 14:00:00+05:30,20698.0,20700.0,20471.55,20649.95,703
2021-02-02 14:15:00+05:30,2021-02-02 14:15:00+05:30,20649.95,20650.0,20404.05,20549.95,392
2021-02-02 14:30:00+05:30,2021-02-02 14:30:00+05:30,20550.0,20590.0,20498.05,20528.9,416
2021-02-02 14:45:00+05:30,2021-02-02 14:45:00+05:30,20528.9,20550.0,20336.65,20519.75,408
2021-02-02 15:00:00+05:30,2021-02-02 15:00:00+05:30,20547.0,20675.0,20494.8,20649.95,418
2021-02-02 15:15:00+05:30,2021-02-02 15:15:00+05:30,20649.95,20700.0,20422.05,20422.05,748
2021-02-03 09:15:00+05:30,2021-02-03 09:15:00+05:30,20800.0,20868.6,20300.0,20708.3,469
2021-02-03 09:30:00+05:30,2021-02-03 09:30:00+05:30,20708.3,21000.0,20701.0,20991.3,1053
2021-02-03 09:45:00+05:30,2021-02-03 09:45:00+05:30,20991.3,21018.9,20920.0,20960.65,309
2021-02-03 10:00:00+05:30,2021-02-03 10:00:00+05:30,20973.65,21073.95,20823.8,21069.95,3196
2021-02-03 10:15:00+05:30,2021-02-03 10:15:00+05:30,21072.0,21165.0,20979.0,21023.95,531
2021-02-03 10:30:00+05:30,2021-02-03 10:30:00+05:30,21023.95,21066.7,20988.6,21050.0,662
2021-02-03 10:45:00+05:30,2021-02-03 10:45:00+05:30,21050.0,21155.0,21050.0,21118.05,340
2021-02-03 11:00:00+05:30,2021-02-03 11:00:00+05:30,21120.0,21150.0,21060.0,21100.0,430
2021-02-03 11:15:00+05:30,2021-02-03 11:15:00+05:30,21100.0,21100.0,21050.0,21060.9,280
2021-02-03 11:30:00+05:30,2021-02-03 11:30:00+05:30,21060.9,21135.0,21020.05,21127.05,353
2021-02-03 11:45:00+05:30,2021-02-03 11:45:00+05:30,21127.05,21127.05,21096.45,21121.9,76
2021-02-03 12:00:00+05:30,2021-02-03 12:00:00+05:30,21121.9,21160.0,21100.55,21160.0,341
2021-02-03 12:15:00+05:30,2021-02-03 12:15:00+05:30,21160.0,21160.0,21100.0,21100.0,22
2021-02-03 12:30:00+05:30,2021-02-03 12:30:00+05:30,21100.0,21200.0,21100.0,21141.05,428
2021-02-03 12:45:00+05:30,2021-02-03 12:45:00+05:30,21141.05,21173.65,21127.55,21128.0,88
2021-02-03 13:00:00+05:30,2021-02-03 13:00:00+05:30,21128.0,21200.0,21105.0,21118.0,101
2021-02-03 13:15:00+05:30,2021-02-03 13:15:00+05:30,21118.0,21173.75,21095.0,21116.3,111
2021-02-03 13:30:00+05:30,2021-02-03 13:30:00+05:30,21145.6,21167.45,21104.2,21118.75,37
2021-02-03 13:45:00+05:30,2021-02-03 13:45:00+05:30,21118.75,21125.0,21000.0,21099.95,142
2021-02-03 14:00:00+05:30,2021-02-03 14:00:00+05:30,21099.95,21174.95,21022.85,21056.8,151
2021-02-03 14:15:00+05:30,2021-02-03 14:15:00+05:30,21056.8,21200.0,21037.35,21103.0,166
2021-02-03 14:30:00+05:30,2021-02-03 14:30:00+05:30,21103.0,21157.0,21075.0,21075.0,70
2021-02-03 14:45:00+05:30,2021-02-03 14:45:00+05:30,21075.0,21080.0,20997.95,21012.85,218
2021-02-03 15:00:00+05:30,2021-02-03 15:00:00+05:30,21032.15,21078.0,20990.05,21014.85,983
2021-02-03 15:15:00+05:30,2021-02-03 15:15:00+05:30,21000.65,21049.9,20960.1,21028.5,996
2021-02-04 09:15:00+05:30,2021-02-04 09:15:00+05:30,21100.0,21299.0,21028.5,21250.0,473
2021-02-04 09:30:00+05:30,2021-02-04 09:30:00+05:30,21250.0,21251.3,21128.05,21150.0,122
2021-02-04 09:45:00+05:30,2021-02-04 09:45:00+05:30,21150.0,21150.0,21020.0,21131.3,128
2021-02-04 10:00:00+05:30,2021-02-04 10:00:00+05:30,21131.3,21137.0,20985.55,21041.0,114
2021-02-04 10:15:00+05:30,2021-02-04 10:15:00+05:30,21041.0,21061.45,21000.0,21048.95,61
2021-02-04 10:30:00+05:30,2021-02-04 10:30:00+05:30,21048.95,21123.6,21025.75,21102.3,110
2021-02-04 10:45:00+05:30,2021-02-04 10:45:00+05:30,21102.3,21113.55,21070.0,21070.0,35
2021-02-04 11:00:00+05:30,2021-02-04 11:00:00+05:30,21070.0,21108.65,21015.0,21036.35,40
2021-02-04 11:15:00+05:30,2021-02-04 11:15:00+05:30,21036.35,21165.05,21023.6,21109.1,55
2021-02-04 11:30:00+05:30,2021-02-04 11:30:00+05:30,21109.1,21165.0,21109.05,21118.6,76
2021-02-04 11:45:00+05:30,2021-02-04 11:45:00+05:30,21118.6,21152.0,21118.6,21126.05,91
2021-02-04 12:00:00+05:30,2021-02-04 12:00:00+05:30,21126.05,21210.0,21080.55,21144.2,392
2021-02-04 12:15:00+05:30,2021-02-04 12:15:00+05:30,21144.2,21173.2,21055.0,21081.85,107
2021-02-04 12:30:00+05:30,2021-02-04 12:30:00+05:30,21081.85,21133.2,21065.05,21080.0,35
2021-02-04 12:45:00+05:30,2021-02-04 12:45:00+05:30,21080.0,21080.0,20938.6,20950.0,150
2021-02-04 13:00:00+05:30,2021-02-04 13:00:00+05:30,20950.0,20980.75,20750.0,20756.0,97
2021-02-04 13:15:00+05:30,2021-02-04 13:15:00+05:30,20756.0,20860.0,20714.75,20860.0,70
2021-02-04 13:30:00+05:30,2021-02-04 13:30:00+05:30,20860.0,20936.25,20800.0,20915.65,209
2021-02-04 13:45:00+05:30,2021-02-04 13:45:00+05:30,20915.65,20915.65,20866.45,20894.4,71
2021-02-04 14:00:00+05:30,2021-02-04 14:00:00+05:30,20894.4,20894.4,20774.25,20780.45,257
2021-02-04 14:15:00+05:30,2021-02-04 14:15:00+05:30,20780.45,20879.1,20750.0,20810.0,7158
2021-02-04 14:30:00+05:30,2021-02-04 14:30:00+05:30,20810.0,20880.05,20800.0,20850.65,77
2021-02-04 14:45:00+05:30,2021-02-04 14:45:00+05:30,20850.65,21079.4,20850.0,21004.65,272
2021-02-04 15:00:00+05:30,2021-02-04 15:00:00+05:30,21004.65,21150.0,21004.65,21150.0,397
2021-02-04 15:15:00+05:30,2021-02-04 15:15:00+05:30,21150.0,21300.0,21054.45,21125.05,1130
2021-02-05 09:15:00+05:30,2021-02-05 09:15:00+05:30,21220.0,21375.0,21000.15,21011.05,187
2021-02-05 09:30:00+05:30,2021-02-05 09:30:00+05:30,21011.05,21019.55,20615.0,20690.0,507
2021-02-05 09:45:00+05:30,2021-02-05 09:45:00+05:30,20690.0,20700.0,20649.95,20691.45,243
2021-02-05 10:00:00+05:30,2021-02-05 10:00:00+05:30,20691.45,20691.45,20544.65,20600.0,327
2021-02-05 10:15:00+05:30,2021-02-05 10:15:00+05:30,20600.0,20628.0,20381.55,20441.1,363
2021-02-05 10:30:00+05:30,2021-02-05 10:30:00+05:30,20441.1,20599.9,20401.95,20574.35,255
2021-02-05 10:45:00+05:30,2021-02-05 10:45:00+05:30,20574.35,20660.0,20516.45,20531.6,161
2021-02-05 11:00:00+05:30,2021-02-05 11:00:00+05:30,20531.6,20640.0,20531.6,20613.9,276
2021-02-05 11:15:00+05:30,2021-02-05 11:15:00+05:30,20613.9,20678.1,20600.0,20650.05,96
2021-02-05 11:30:00+05:30,2021-02-05 11:30:00+05:30,20650.05,20678.0,20629.2,20650.05,121
2021-02-05 11:45:00+05:30,2021-02-05 11:45:00+05:30,20650.05,20678.0,20650.05,20665.0,42
2021-02-05 12:00:00+05:30,2021-02-05 12:00:00+05:30,20665.0,20844.0,20665.0,20810.05,139
2021-02-05 12:15:00+05:30,2021-02-05 12:15:00+05:30,20810.0,21000.0,20778.05,20932.4,394
2021-02-05 12:30:00+05:30,2021-02-05 12:30:00+05:30,20898.75,21009.0,20842.2,20933.3,228
2021-02-05 12:45:00+05:30,2021-02-05 12:45:00+05:30,20933.3,21029.5,20855.8,20916.4,108
2021-02-05 13:00:00+05:30,2021-02-05 13:00:00+05:30,20916.4,21022.0,20881.25,20917.95,36
2021-02-05 13:15:00+05:30,2021-02-05 13:15:00+05:30,20890.05,20923.95,20864.8,20923.85,55
2021-02-05 13:30:00+05:30,2021-02-05 13:30:00+05:30,20923.85,20989.95,20879.95,20940.0,61
2021-02-05 13:45:00+05:30,2021-02-05 13:45:00+05:30,20940.0,20970.0,20877.5,20906.6,103
2021-02-05 14:00:00+05:30,2021-02-05 14:00:00+05:30,20894.45,20919.5,20859.0,20899.95,113
2021-02-05 14:15:00+05:30,2021-02-05 14:15:00+05:30,20899.95,20907.9,20864.65,20880.0,231
2021-02-05 14:30:00+05:30,2021-02-05 14:30:00+05:30,20880.0,21039.95,20880.0,20981.25,151
2021-02-05 14:45:00+05:30,2021-02-05 14:45:00+05:30,20981.25,21063.1,20952.05,20955.3,80
2021-02-05 15:00:00+05:30,2021-02-05 15:00:00+05:30,20955.3,20955.3,20830.55,20922.05,271
2021-02-05 15:15:00+05:30,2021-02-05 15:15:00+05:30,20961.1,21019.85,20729.65,20880.0,400
2021-02-08 09:15:00+05:30,2021-02-08 09:15:00+05:30,20907.75,21181.9,20907.75,21105.1,152
2021-02-08 09:30:00+05:30,2021-02-08 09:30:00+05:30,21105.1,21185.35,21105.1,21127.0,133
2021-02-08 09:45:00+05:30,2021-02-08 09:45:00+05:30,21127.0,21194.15,21127.0,21169.05,189
2021-02-08 10:00:00+05:30,2021-02-08 10:00:00+05:30,21169.05,21169.05,21100.0,21118.35,77
2021-02-08 10:15:00+05:30,2021-02-08 10:15:00+05:30,21118.35,21149.8,21080.0,21096.4,60
2021-02-08 10:30:00+05:30,2021-02-08 10:30:00+05:30,21096.4,21116.7,21074.9,21090.0,102
2021-02-08 10:45:00+05:30,2021-02-08 10:45:00+05:30,21090.0,21169.05,21090.0,21169.05,89
2021-02-08 11:00:00+05:30,2021-02-08 11:00:00+05:30,21169.05,21199.55,21159.0,21169.3,97
2021-02-08 11:15:00+05:30,2021-02-08 11:15:00+05:30,21169.3,21549.45,21165.4,21428.4,5750
2021-02-08 11:30:00+05:30,2021-02-08 11:30:00+05:30,21428.4,21515.55,21391.3,21425.15,1004
2021-02-08 11:45:00+05:30,2021-02-08 11:45:00+05:30,21425.15,21436.25,21384.2,21399.0,352
2021-02-08 12:00:00+05:30,2021-02-08 12:00:00+05:30,21399.0,21440.0,21399.0,21399.0,321
2021-02-08 12:15:00+05:30,2021-02-08 12:15:00+05:30,21399.0,21450.0,21394.75,21399.0,232
2021-02-08 12:30:00+05:30,2021-02-08 12:30:00+05:30,21399.0,21419.95,21399.0,21399.0,213
2021-02-08 12:45:00+05:30,2021-02-08 12:45:00+05:30,21399.0,21400.0,21399.0,21399.0,157
2021-02-08 13:00:00+05:30,2021-02-08 13:00:00+05:30,21399.0,21446.5,21399.0,21437.65,68
2021-02-08 13:15:00+05:30,2021-02-08 13:15:00+05:30,21437.65,21437.65,21366.35,21399.0,124
2021-02-08 13:30:00+05:30,2021-02-08 13:30:00+05:30,21399.0,21425.3,21399.0,21400.05,71
2021-02-08 13:45:00+05:30,2021-02-08 13:45:00+05:30,21400.05,21425.0,21399.0,21419.8,83
2021-02-08 14:00:00+05:30,2021-02-08 14:00:00+05:30,21419.8,21419.8,21399.0,21400.0,222
2021-02-08 14:15:00+05:30,2021-02-08 14:15:00+05:30,21400.0,21400.0,21399.0,21399.0,374
2021-02-08 14:30:00+05:30,2021-02-08 14:30:00+05:30,21399.0,21400.0,21399.0,21399.0,117
2021-02-08 14:45:00+05:30,2021-02-08 14:45:00+05:30,21399.0,21460.05,21395.0,21429.0,1984
2021-02-08 15:00:00+05:30,2021-02-08 15:00:00+05:30,21429.0,21429.0,21399.0,21423.1,170
2021-02-08 15:15:00+05:30,2021-02-08 15:15:00+05:30,21423.1,21548.95,21420.0,21454.15,2862
2021-02-09 09:15:00+05:30,2021-02-09 09:15:00+05:30,21744.0,21744.0,21201.55,21299.85,286
2021-02-09 09:30:00+05:30,2021-02-09 09:30:00+05:30,21299.85,21420.2,21250.0,21382.75,96
2021-02-09 09:45:00+05:30,2021-02-09 09:45:00+05:30,21382.75,21382.75,21270.0,21341.6,63
2021-02-09 10:00:00+05:30,2021-02-09 10:00:00+05:30,21341.6,21480.0,21334.0,21480.0,91
2021-02-09 10:15:00+05:30,2021-02-09 10:15:00+05:30,21473.65,21481.5,21400.05,21441.95,65
2021-02-09 10:30:00+05:30,2021-02-09 10:30:00+05:30,21419.85,21434.9,21365.3,21377.75,66
2021-02-09 10:45:00+05:30,2021-02-09 10:45:00+05:30,21377.75,21397.1,21363.6,21363.6,44
2021-02-09 11:00:00+05:30,2021-02-09 11:00:00+05:30,21363.6,21366.95,21342.0,21342.0,23
2021-02-09 11:15:00+05:30,2021-02-09 11:15:00+05:30,21300.0,21300.0,21232.95,21269.55,152
2021-02-09 11:30:00+05:30,2021-02-09 11:30:00+05:30,21269.55,21287.2,21260.0,21274.05,39
2021-02-09 11:45:00+05:30,2021-02-09 11:45:00+05:30,21274.05,21276.55,21207.75,21250.0,89
2021-02-09 12:00:00+05:30,2021-02-09 12:00:00+05:30,21250.0,21250.0,21231.0,21248.05,72
2021-02-09 12:15:00+05:30,2021-02-09 12:15:00+05:30,21248.05,21300.0,21238.0,21238.65,88
2021-02-09 12:30:00+05:30,2021-02-09 12:30:00+05:30,21238.65,21300.0,21238.65,21299.1,52
2021-02-09 12:45:00+05:30,2021-02-09 12:45:00+05:30,21299.1,21300.0,21250.0,21279.75,46
2021-02-09 13:00:00+05:30,2021-02-09 13:00:00+05:30,21279.75,21290.05,21250.0,21273.75,22
2021-02-09 13:15:00+05:30,2021-02-09 13:15:00+05:30,21273.75,21300.0,21263.8,21300.0,84
2021-02-09 13:30:00+05:30,2021-02-09 13:30:00+05:30,21300.0,21407.1,21300.0,21407.1,156
2021-02-09 13:45:00+05:30,2021-02-09 13:45:00+05:30,21407.1,21407.1,21300.0,21306.6,101
2021-02-09 14:00:00+05:30,2021-02-09 14:00:00+05:30,21316.75,21338.95,21287.35,21309.05,24
2021-02-09 14:15:00+05:30,2021-02-09 14:15:00+05:30,21309.05,21309.05,21250.2,21254.25,38
2021-02-09 14:30:00+05:30,2021-02-09 14:30:00+05:30,21254.25,21297.95,21251.0,21271.3,67
2021-02-09 14:45:00+05:30,2021-02-09 14:45:00+05:30,21271.3,21331.2,21210.45,21248.6,192
2021-02-09 15:00:00+05:30,2021-02-09 15:00:00+05:30,21248.6,21248.6,21150.0,21184.2,235
2021-02-09 15:15:00+05:30,2021-02-09 15:15:00+05:30,21184.2,21198.95,21100.0,21185.0,211
2021-02-10 09:15:00+05:30,2021-02-10 09:15:00+05:30,21185.0,21553.6,21185.0,21252.0,362
2021-02-10 09:30:00+05:30,2021-02-10 09:30:00+05:30,21301.0,21348.75,21201.0,21250.75,86
2021-02-10 09:45:00+05:30,2021-02-10 09:45:00+05:30,21333.0,21350.0,21251.35,21349.85,65
2021-02-10 10:00:00+05:30,2021-02-10 10:00:00+05:30,21349.85,21349.95,21270.0,21338.0,82
2021-02-10 10:15:00+05:30,2021-02-10 10:15:00+05:30,21310.05,21440.8,21236.05,21285.0,306
2021-02-10 10:30:00+05:30,2021-02-10 10:30:00+05:30,21285.0,21352.3,21150.05,21220.0,288
2021-02-10 10:45:00+05:30,2021-02-10 10:45:00+05:30,21220.0,21250.0,21150.0,21240.0,493
2021-02-10 11:00:00+05:30,2021-02-10 11:00:00+05:30,21220.0,21247.8,21178.7,21199.9,499
2021-02-10 11:15:00+05:30,2021-02-10 11:15:00+05:30,21199.9,21248.7,21183.3,21220.0,358
2021-02-10 11:30:00+05:30,2021-02-10 11:30:00+05:30,21220.0,21358.0,21180.1,21349.95,442
2021-02-10 11:45:00+05:30,2021-02-10 11:45:00+05:30,21349.95,21489.0,21222.25,21488.9,1433
2021-02-10 12:00:00+05:30,2021-02-10 12:00:00+05:30,21488.9,21600.0,21432.45,21495.4,792
2021-02-10 12:15:00+05:30,2021-02-10 12:15:00+05:30,21495.4,21552.0,21430.0,21440.0,949
2021-02-10 12:30:00+05:30,2021-02-10 12:30:00+05:30,21440.0,21602.0,21440.0,21598.6,2989
2021-02-10 12:45:00+05:30,2021-02-10 12:45:00+05:30,21598.6,21600.0,21550.0,21585.0,142
2021-02-10 13:00:00+05:30,2021-02-10 13:00:00+05:30,21585.0,21597.95,21522.3,21589.95,595
2021-02-10 13:15:00+05:30,2021-02-10 13:15:00+05:30,21589.95,21600.0,21499.95,21600.0,553
2021-02-10 13:30:00+05:30,2021-02-10 13:30:00+05:30,21600.0,21600.0,21515.55,21598.9,486
2021-02-10 13:45:00+05:30,2021-02-10 13:45:00+05:30,21598.9,21600.0,21555.0,21599.8,755
2021-02-10 14:00:00+05:30,2021-02-10 14:00:00+05:30,21599.8,21599.8,21159.0,21270.0,3453
2021-02-10 14:15:00+05:30,2021-02-10 14:15:00+05:30,21316.8,21600.0,21181.3,21320.0,3259
2021-02-10 14:30:00+05:30,2021-02-10 14:30:00+05:30,21320.0,21506.95,21250.05,21486.6,1192
2021-02-10 14:45:00+05:30,2021-02-10 14:45:00+05:30,21486.6,21575.0,21444.65,21517.35,721
2021-02-10 15:00:00+05:30,2021-02-10 15:00:00+05:30,21517.35,21600.0,21511.05,21582.15,844
2021-02-10 15:15:00+05:30,2021-02-10 15:15:00+05:30,21590.0,21600.0,21471.0,21471.0,1004
2021-02-11 09:15:00+05:30,2021-02-11 09:15:00+05:30,21251.0,21412.1,21043.3,21240.0,487
2021-02-11 09:30:00+05:30,2021-02-11 09:30:00+05:30,21240.0,21289.9,21228.55,21260.0,153
2021-02-11 09:45:00+05:30,2021-02-11 09:45:00+05:30,21260.0,21289.9,21173.5,21229.2,175
2021-02-11 10:00:00+05:30,2021-02-11 10:00:00+05:30,21229.2,21249.75,21201.55,21224.95,116
2021-02-11 10:15:00+05:30,2021-02-11 10:15:00+05:30,21224.95,21225.0,21150.0,21179.9,159
2021-02-11 10:30:00+05:30,2021-02-11 10:30:00+05:30,21179.9,21179.9,21150.0,21150.0,108
2021-02-11 10:45:00+05:30,2021-02-11 10:45:00+05:30,21150.0,21206.5,21150.0,21186.55,56
2021-02-11 11:00:00+05:30,2021-02-11 11:00:00+05:30,21186.55,21203.15,21170.9,21193.6,30
2021-02-11 11:15:00+05:30,2021-02-11 11:15:00+05:30,21193.6,21193.6,21100.0,21150.0,156
2021-02-11 11:30:00+05:30,2021-02-11 11:30:00+05:30,21150.0,21150.0,21090.25,21107.65,135
2021-02-11 11:45:00+05:30,2021-02-11 11:45:00+05:30,21104.35,21135.4,21060.5,21100.0,138
2021-02-11 12:00:00+05:30,2021-02-11 12:00:00+05:30,21100.0,21150.0,21067.25,21148.9,193
2021-02-11 12:15:00+05:30,2021-02-11 12:15:00+05:30,21148.9,21148.95,21025.1,21040.55,210
2021-02-11 12:30:00+05:30,2021-02-11 12:30:00+05:30,21040.55,21050.0,20900.0,20951.0,778
2021-02-11 12:45:00+05:30,2021-02-11 12:45:00+05:30,20951.0,20960.0,20910.0,20932.8,297
2021-02-11 13:00:00+05:30,2021-02-11 13:00:00+05:30,20932.8,21000.0,20932.8,21000.0,127
2021-02-11 13:15:00+05:30,2021-02-11 13:15:00+05:30,21000.0,21000.0,20940.0,20941.0,80
2021-02-11 13:30:00+05:30,2021-02-11 13:30:00+05:30,20941.0,20975.0,20932.65,20932.65,94
2021-02-11 13:45:00+05:30,2021-02-11 13:45:00+05:30,20932.65,20946.0,20903.0,20930.05,139
2021-02-11 14:00:00+05:30,2021-02-11 14:00:00+05:30,20930.05,20993.85,20930.05,20950.0,154
2021-02-11 14:15:00+05:30,2021-02-11 14:15:00+05:30,20950.0,21000.0,20936.1,20942.75,419
2021-02-11 14:30:00+05:30,2021-02-11 14:30:00+05:30,20942.75,20980.55,20936.1,20965.9,134
2021-02-11 14:45:00+05:30,2021-02-11 14:45:00+05:30,20965.9,20972.5,20930.0,20953.8,443
2021-02-11 15:00:00+05:30,2021-02-11 15:00:00+05:30,20942.0,20990.0,20942.0,20979.65,486
2021-02-11 15:15:00+05:30,2021-02-11 15:15:00+05:30,20979.65,21007.95,20950.1,20962.0,1196
2021-02-12 09:15:00+05:30,2021-02-12 09:15:00+05:30,20800.0,21035.85,20800.0,20845.3,189
2021-02-12 09:30:00+05:30,2021-02-12 09:30:00+05:30,20845.3,20894.9,20705.0,20764.15,197
2021-02-12 09:45:00+05:30,2021-02-12 09:45:00+05:30,20747.8,20833.05,20725.0,20812.0,54
2021-02-12 10:00:00+05:30,2021-02-12 10:00:00+05:30,20812.0,20899.95,20776.05,20827.05,44
2021-02-12 10:15:00+05:30,2021-02-12 10:15:00+05:30,20827.05,20847.05,20754.0,20756.8,128
2021-02-12 10:30:00+05:30,2021-02-12 10:30:00+05:30,20756.8,20869.95,20756.8,20839.6,67
2021-02-12 10:45:00+05:30,2021-02-12 10:45:00+05:30,20839.6,20869.95,20770.0,20805.0,49
2021-02-12 11:00:00+05:30,2021-02-12 11:00:00+05:30,20805.0,20850.0,20800.65,20800.65,22
2021-02-12 11:15:00+05:30,2021-02-12 11:15:00+05:30,20800.65,20860.0,20755.75,20827.6,149
2021-02-12 11:30:00+05:30,2021-02-12 11:30:00+05:30,20827.6,20850.0,20799.5,20850.0,89
2021-02-12 11:45:00+05:30,2021-02-12 11:45:00+05:30,20850.0,20860.0,20832.55,20832.55,47
2021-02-12 12:00:00+05:30,2021-02-12 12:00:00+05:30,20832.55,20849.95,20810.05,20845.75,42
2021-02-12 12:15:00+05:30,2021-02-12 12:15:00+05:30,20845.75,20845.75,20810.0,20845.65,38
2021-02-12 12:30:00+05:30,2021-02-12 12:30:00+05:30,20845.65,20845.8,20810.0,20845.0,45
2021-02-12 12:45:00+05:30,2021-02-12 12:45:00+05:30,20845.0,20846.0,20818.3,20818.3,9
2021-02-12 13:00:00+05:30,2021-02-12 13:00:00+05:30,20818.3,20843.95,20805.75,20832.1,12
2021-02-12 13:15:00+05:30,2021-02-12 13:15:00+05:30,20832.1,20834.95,20800.0,20800.0,22
2021-02-12 13:30:00+05:30,2021-02-12 13:30:00+05:30,20800.0,20835.0,20800.0,20835.0,20
2021-02-12 13:45:00+05:30,2021-02-12 13:45:00+05:30,20835.0,20835.0,20700.0,20752.0,78
2021-02-12 14:00:00+05:30,2021-02-12 14:00:00+05:30,20752.0,20752.0,20700.0,20700.0,44
2021-02-12 14:15:00+05:30,2021-02-12 14:15:00+05:30,20700.0,20710.0,20675.0,20705.6,104
2021-02-12 14:30:00+05:30,2021-02-12 14:30:00+05:30,20705.6,20720.0,20675.05,20700.0,24
2021-02-12 14:45:00+05:30,2021-02-12 14:45:00+05:30,20700.0,20752.0,20675.0,20751.4,277
