timestamp,date,open,high,low,close,volume
2021-02-04 09:30:00+05:30,2021-02-04 09:30:00+05:30,686.6,690.0,684.6,689.15,14744
2021-02-04 09:45:00+05:30,2021-02-04 09:45:00+05:30,689.15,689.85,686.85,688.4,4877
2021-02-04 10:00:00+05:30,2021-02-04 10:00:00+05:30,688.4,688.95,686.0,687.25,6321
2021-02-04 10:15:00+05:30,2021-02-04 10:15:00+05:30,687.25,689.85,687.0,689.0,5998
2021-02-04 10:30:00+05:30,2021-02-04 10:30:00+05:30,689.0,689.5,687.0,688.35,9668
2021-02-04 10:45:00+05:30,2021-02-04 10:45:00+05:30,688.35,689.35,687.55,689.3,5212
2021-02-04 11:00:00+05:30,2021-02-04 11:00:00+05:30,689.3,692.6,689.0,691.05,12840
2021-02-04 11:15:00+05:30,2021-02-04 11:15:00+05:30,691.05,693.7,690.05,690.05,6761
2021-02-04 11:30:00+05:30,2021-02-04 11:30:00+05:30,690.05,692.5,690.05,691.2,6308
2021-02-04 11:45:00+05:30,2021-02-04 11:45:00+05:30,691.2,691.7,688.15,689.95,21820
2021-02-04 12:00:00+05:30,2021-02-04 12:00:00+05:30,689.95,690.0,687.35,689.25,4272
2021-02-04 12:15:00+05:30,2021-02-04 12:15:00+05:30,689.25,689.95,688.4,689.5,3161
2021-02-04 12:30:00+05:30,2021-02-04 12:30:00+05:30,689.5,689.7,687.35,687.9,4795
2021-02-04 12:45:00+05:30,2021-02-04 12:45:00+05:30,687.9,689.0,687.0,687.0,4419
2021-02-04 13:00:00+05:30,2021-02-04 13:00:00+05:30,687.0,688.25,686.5,687.4,3622
2021-02-04 13:15:00+05:30,2021-02-04 13:15:00+05:30,687.4,688.65,686.5,688.0,5769
2021-02-04 13:30:00+05:30,2021-02-04 13:30:00+05:30,688.0,689.1,686.5,688.3,6121
2021-02-04 13:45:00+05:30,2021-02-04 13:45:00+05:30,688.3,688.95,686.7,688.0,2623
2021-02-04 14:00:00+05:30,2021-02-04 14:00:00+05:30,687.45,688.95,686.85,688.5,4578
2021-02-04 14:15:00+05:30,2021-02-04 14:15:00+05:30,688.05,688.85,687.65,688.55,2791
2021-02-04 14:30:00+05:30,2021-02-04 14:30:00+05:30,688.55,688.55,686.5,686.8,5286
2021-02-04 14:45:00+05:30,2021-02-04 14:45:00+05:30,686.8,687.9,686.8,687.75,3805
2021-02-04 15:00:00+05:30,2021-02-04 15:00:00+05:30,687.75,690.5,687.05,690.15,12274
2021-02-04 15:15:00+05:30,2021-02-04 15:15:00+05:30,690.95,692.5,686.5,688.65,20683
2021-02-05 09:15:00+05:30,2021-02-05 09:15:00+05:30,681.8,689.45,681.8,685.85,34388
2021-02-05 09:30:00+05:30,2021-02-05 09:30:00+05:30,685.85,687.6,683.8,684.85,14210
2021-02-05 09:45:00+05:30,2021-02-05 09:45:00+05:30,684.85,685.2,683.1,684.35,10838
2021-02-05 10:00:00+05:30,2021-02-05 10:00:00+05:30,684.35,685.05,683.1,684.0,8483
2021-02-05 10:15:00+05:30,2021-02-05 10:15:00+05:30,684.0,684.0,681.0,682.3,17358
2021-02-05 10:30:00+05:30,2021-02-05 10:30:00+05:30,682.3,684.3,680.15,680.5,16098
2021-02-05 10:45:00+05:30,2021-02-05 10:45:00+05:30,680.1,682.95,678.0,680.05,19155
2021-02-05 11:00:00+05:30,2021-02-05 11:00:00+05:30,680.05,681.7,679.3,681.1,9413
2021-02-05 11:15:00+05:30,2021-02-05 11:15:00+05:30,681.1,682.3,680.15,681.7,5204
2021-02-05 11:30:00+05:30,2021-02-05 11:30:00+05:30,681.7,683.0,681.5,682.25,3761
2021-02-05 11:45:00+05:30,2021-02-05 11:45:00+05:30,682.25,683.15,680.5,680.7,9526
2021-02-05 12:00:00+05:30,2021-02-05 12:00:00+05:30,680.7,682.0,680.3,681.1,4736
2021-02-05 12:15:00+05:30,2021-02-05 12:15:00+05:30,682.0,682.0,680.65,681.8,6408
2021-02-05 12:30:00+05:30,2021-02-05 12:30:00+05:30,681.8,681.9,680.15,680.95,4936
2021-02-05 12:45:00+05:30,2021-02-05 12:45:00+05:30,680.95,682.0,680.5,681.25,8847
2021-02-05 13:00:00+05:30,2021-02-05 13:00:00+05:30,681.25,681.65,679.0,679.1,7917
2021-02-05 13:15:00+05:30,2021-02-05 13:15:00+05:30,679.1,681.6,678.6,681.35,4222
2021-02-05 13:30:00+05:30,2021-02-05 13:30:00+05:30,681.35,681.35,677.4,679.0,9326
2021-02-05 13:45:00+05:30,2021-02-05 13:45:00+05:30,679.0,681.0,678.3,678.3,5559
2021-02-05 14:00:00+05:30,2021-02-05 14:00:00+05:30,678.3,679.7,678.0,679.0,5669
2021-02-05 14:15:00+05:30,2021-02-05 14:15:00+05:30,679.0,680.8,678.4,679.1,3695
2021-02-05 14:30:00+05:30,2021-02-05 14:30:00+05:30,679.15,679.95,678.5,679.35,5476
2021-02-05 14:45:00+05:30,2021-02-05 14:45:00+05:30,679.35,679.35,677.6,678.2,6208
2021-02-05 15:00:00+05:30,2021-02-05 15:00:00+05:30,678.2,679.5,676.1,676.85,17760
2021-02-05 15:15:00+05:30,2021-02-05 15:15:00+05:30,676.85,679.3,675.65,678.9,29582
2021-02-08 09:15:00+05:30,2021-02-08 09:15:00+05:30,680.0,681.1,675.9,680.0,26881
2021-02-08 09:30:00+05:30,2021-02-08 09:30:00+05:30,680.35,680.75,675.1,676.25,17008
2021-02-08 09:45:00+05:30,2021-02-08 09:45:00+05:30,676.25,679.0,674.1,677.1,26940
2021-02-08 10:00:00+05:30,2021-02-08 10:00:00+05:30,677.65,680.0,676.3,676.95,11927
2021-02-08 10:15:00+05:30,2021-02-08 10:15:00+05:30,676.95,679.45,676.25,678.0,5258
2021-02-08 10:30:00+05:30,2021-02-08 10:30:00+05:30,678.0,678.5,673.55,675.65,17150
2021-02-08 10:45:00+05:30,2021-02-08 10:45:00+05:30,675.65,677.0,675.0,676.0,3679
2021-02-08 11:00:00+05:30,2021-02-08 11:00:00+05:30,676.0,676.2,675.1,675.4,3554
2021-02-08 11:15:00+05:30,2021-02-08 11:15:00+05:30,676.0,676.7,675.1,676.35,3697
2021-02-08 11:30:00+05:30,2021-02-08 11:30:00+05:30,676.35,678.0,675.5,677.9,11150
2021-02-08 11:45:00+05:30,2021-02-08 11:45:00+05:30,677.9,678.4,677.0,677.8,6827
2021-02-08 12:00:00+05:30,2021-02-08 12:00:00+05:30,677.8,677.85,676.0,676.1,8669
2021-02-08 12:15:00+05:30,2021-02-08 12:15:00+05:30,676.1,676.95,674.0,675.0,14064
2021-02-08 12:30:00+05:30,2021-02-08 12:30:00+05:30,675.0,677.0,675.0,676.95,3521
2021-02-08 12:45:00+05:30,2021-02-08 12:45:00+05:30,676.95,677.0,675.1,676.0,4804
2021-02-08 13:00:00+05:30,2021-02-08 13:00:00+05:30,676.0,677.85,674.0,677.85,9996
2021-02-08 13:15:00+05:30,2021-02-08 13:15:00+05:30,677.85,678.95,676.0,677.55,6938
2021-02-08 13:30:00+05:30,2021-02-08 13:30:00+05:30,677.55,677.55,676.2,677.0,3083
2021-02-08 13:45:00+05:30,2021-02-08 13:45:00+05:30,677.0,678.0,676.4,676.9,4656
2021-02-08 14:00:00+05:30,2021-02-08 14:00:00+05:30,676.95,677.9,676.0,676.7,3809
2021-02-08 14:15:00+05:30,2021-02-08 14:15:00+05:30,676.6,676.95,674.0,675.0,7810
2021-02-08 14:30:00+05:30,2021-02-08 14:30:00+05:30,675.0,675.65,674.1,674.95,6906
2021-02-08 14:45:00+05:30,2021-02-08 14:45:00+05:30,674.95,675.0,673.3,673.35,10515
2021-02-08 15:00:00+05:30,2021-02-08 15:00:00+05:30,673.45,673.9,672.15,672.65,19664
2021-02-08 15:15:00+05:30,2021-02-08 15:15:00+05:30,672.7,675.0,671.8,673.55,24359
2021-02-09 09:15:00+05:30,2021-02-09 09:15:00+05:30,675.9,684.65,674.15,678.65,26381
2021-02-09 09:30:00+05:30,2021-02-09 09:30:00+05:30,678.65,679.6,676.45,678.75,12067
2021-02-09 09:45:00+05:30,2021-02-09 09:45:00+05:30,678.7,679.35,676.25,677.65,8983
2021-02-09 10:00:00+05:30,2021-02-09 10:00:00+05:30,677.15,680.0,676.65,679.4,9224
2021-02-09 10:15:00+05:30,2021-02-09 10:15:00+05:30,679.4,679.85,677.4,677.8,5128
2021-02-09 10:30:00+05:30,2021-02-09 10:30:00+05:30,677.3,680.1,677.3,678.6,11045
2021-02-09 10:45:00+05:30,2021-02-09 10:45:00+05:30,678.6,682.7,678.6,681.15,8550
2021-02-09 11:00:00+05:30,2021-02-09 11:00:00+05:30,680.95,681.3,679.0,680.0,12660
2021-02-09 11:15:00+05:30,2021-02-09 11:15:00+05:30,679.9,680.7,679.0,680.15,2928
2021-02-09 11:30:00+05:30,2021-02-09 11:30:00+05:30,680.15,680.15,677.0,677.55,3787
2021-02-09 11:45:00+05:30,2021-02-09 11:45:00+05:30,677.55,678.15,677.05,678.0,2637
2021-02-09 12:00:00+05:30,2021-02-09 12:00:00+05:30,678.0,678.0,677.1,677.2,3220
2021-02-09 12:15:00+05:30,2021-02-09 12:15:00+05:30,677.2,677.6,675.0,676.95,9076
2021-02-09 12:30:00+05:30,2021-02-09 12:30:00+05:30,676.95,676.95,675.5,676.0,2157
2021-02-09 12:45:00+05:30,2021-02-09 12:45:00+05:30,676.0,676.0,673.1,674.5,10259
2021-02-09 13:00:00+05:30,2021-02-09 13:00:00+05:30,674.5,676.2,674.35,675.1,3727
2021-02-09 13:15:00+05:30,2021-02-09 13:15:00+05:30,676.0,676.85,675.4,675.65,3800
2021-02-09 13:30:00+05:30,2021-02-09 13:30:00+05:30,675.8,676.6,675.4,675.95,3815
2021-02-09 13:45:00+05:30,2021-02-09 13:45:00+05:30,675.95,676.6,675.35,675.55,2104
2021-02-09 14:00:00+05:30,2021-02-09 14:00:00+05:30,675.55,675.95,675.35,675.4,1504
2021-02-09 14:15:00+05:30,2021-02-09 14:15:00+05:30,675.35,675.8,672.5,673.0,9699
2021-02-09 14:30:00+05:30,2021-02-09 14:30:00+05:30,673.3,674.1,672.8,673.55,4298
2021-02-09 14:45:00+05:30,2021-02-09 14:45:00+05:30,673.85,673.85,669.45,672.8,19277
2021-02-09 15:00:00+05:30,2021-02-09 15:00:00+05:30,672.8,673.0,669.65,671.6,16837
2021-02-09 15:15:00+05:30,2021-02-09 15:15:00+05:30,671.65,673.0,670.0,672.0,15108
2021-02-10 09:15:00+05:30,2021-02-10 09:15:00+05:30,672.0,677.75,669.3,672.25,19480
2021-02-10 09:30:00+05:30,2021-02-10 09:30:00+05:30,672.45,676.95,671.35,674.2,10337
2021-02-10 09:45:00+05:30,2021-02-10 09:45:00+05:30,674.2,674.2,672.0,672.0,7283
2021-02-10 10:00:00+05:30,2021-02-10 10:00:00+05:30,672.0,673.0,670.4,670.7,4956
2021-02-10 10:15:00+05:30,2021-02-10 10:15:00+05:30,670.7,670.7,665.65,666.65,18734
2021-02-10 10:30:00+05:30,2021-02-10 10:30:00+05:30,666.25,669.45,665.0,668.15,12327
2021-02-10 10:45:00+05:30,2021-02-10 10:45:00+05:30,668.15,669.8,666.0,668.1,5865
2021-02-10 11:00:00+05:30,2021-02-10 11:00:00+05:30,668.0,669.85,668.0,668.0,2600
2021-02-10 11:15:00+05:30,2021-02-10 11:15:00+05:30,668.7,670.75,667.95,669.0,5702
2021-02-10 11:30:00+05:30,2021-02-10 11:30:00+05:30,669.0,669.65,667.65,667.9,2073
2021-02-10 11:45:00+05:30,2021-02-10 11:45:00+05:30,667.85,670.8,667.8,669.9,4802
2021-02-10 12:00:00+05:30,2021-02-10 12:00:00+05:30,669.95,670.55,667.85,668.5,5844
2021-02-10 12:15:00+05:30,2021-02-10 12:15:00+05:30,668.5,669.6,667.85,668.6,3346
2021-02-10 12:30:00+05:30,2021-02-10 12:30:00+05:30,668.6,669.45,667.1,667.1,2090
2021-02-10 12:45:00+05:30,2021-02-10 12:45:00+05:30,667.1,668.45,666.55,667.6,2998
2021-02-10 13:00:00+05:30,2021-02-10 13:00:00+05:30,667.4,668.05,665.95,667.0,4827
2021-02-10 13:15:00+05:30,2021-02-10 13:15:00+05:30,667.0,667.85,665.05,666.1,5459
2021-02-10 13:30:00+05:30,2021-02-10 13:30:00+05:30,666.1,667.0,662.6,664.0,9727
2021-02-10 13:45:00+05:30,2021-02-10 13:45:00+05:30,664.0,666.75,664.0,666.75,5720
2021-02-10 14:00:00+05:30,2021-02-10 14:00:00+05:30,666.75,666.75,665.05,666.75,2053
2021-02-10 14:15:00+05:30,2021-02-10 14:15:00+05:30,666.75,666.9,664.1,664.4,6601
2021-02-10 14:30:00+05:30,2021-02-10 14:30:00+05:30,664.4,665.85,664.0,665.85,5816
2021-02-10 14:45:00+05:30,2021-02-10 14:45:00+05:30,665.85,666.5,663.3,664.1,6760
2021-02-10 15:00:00+05:30,2021-02-10 15:00:00+05:30,664.8,666.0,664.0,664.65,9318
2021-02-10 15:15:00+05:30,2021-02-10 15:15:00+05:30,664.65,665.8,662.0,663.9,25456
2021-02-11 09:15:00+05:30,2021-02-11 09:15:00+05:30,665.0,669.75,665.0,668.0,16849
2021-02-11 09:30:00+05:30,2021-02-11 09:30:00+05:30,668.0,671.0,667.1,669.3,26757
2021-02-11 09:45:00+05:30,2021-02-11 09:45:00+05:30,669.3,676.0,669.3,670.75,32188
2021-02-11 10:00:00+05:30,2021-02-11 10:00:00+05:30,670.7,673.0,670.35,670.8,6285
2021-02-11 10:15:00+05:30,2021-02-11 10:15:00+05:30,670.8,671.75,668.45,669.5,10093
2021-02-11 10:30:00+05:30,2021-02-11 10:30:00+05:30,669.5,669.5,665.1,665.5,20055
2021-02-11 10:45:00+05:30,2021-02-11 10:45:00+05:30,665.05,668.0,664.2,667.6,14903
2021-02-11 11:00:00+05:30,2021-02-11 11:00:00+05:30,667.6,668.0,664.25,665.8,10795
2021-02-11 11:15:00+05:30,2021-02-11 11:15:00+05:30,665.8,668.0,664.55,665.75,8005
2021-02-11 11:30:00+05:30,2021-02-11 11:30:00+05:30,665.75,666.0,662.2,664.5,15335
2021-02-11 11:45:00+05:30,2021-02-11 11:45:00+05:30,664.5,664.5,661.5,662.0,13091
2021-02-11 12:00:00+05:30,2021-02-11 12:00:00+05:30,662.0,665.0,661.0,664.0,11255
2021-02-11 12:15:00+05:30,2021-02-11 12:15:00+05:30,664.0,666.0,663.05,666.0,7828
2021-02-11 12:30:00+05:30,2021-02-11 12:30:00+05:30,666.2,666.2,663.05,664.2,5087
2021-02-11 12:45:00+05:30,2021-02-11 12:45:00+05:30,664.5,664.5,661.8,663.05,7987
2021-02-11 13:00:00+05:30,2021-02-11 13:00:00+05:30,663.05,663.85,661.75,663.25,6467
2021-02-11 13:15:00+05:30,2021-02-11 13:15:00+05:30,663.25,663.75,661.9,662.35,7246
2021-02-11 13:30:00+05:30,2021-02-11 13:30:00+05:30,662.35,663.6,661.5,662.8,5593
2021-02-11 13:45:00+05:30,2021-02-11 13:45:00+05:30,662.8,663.6,661.5,663.4,4181
2021-02-11 14:00:00+05:30,2021-02-11 14:00:00+05:30,663.4,663.5,661.9,663.0,5318
2021-02-11 14:15:00+05:30,2021-02-11 14:15:00+05:30,663.0,663.7,662.0,662.0,6167
2021-02-11 14:30:00+05:30,2021-02-11 14:30:00+05:30,662.0,663.75,662.0,663.1,3774
2021-02-11 14:45:00+05:30,2021-02-11 14:45:00+05:30,662.6,663.5,662.05,662.15,3778
2021-02-11 15:00:00+05:30,2021-02-11 15:00:00+05:30,662.15,663.0,662.15,662.45,9242
2021-02-11 15:15:00+05:30,2021-02-11 15:15:00+05:30,662.45,663.0,661.25,661.7,27433
2021-02-12 09:15:00+05:30,2021-02-12 09:15:00+05:30,662.25,668.7,662.25,666.5,20256
2021-02-12 09:30:00+05:30,2021-02-12 09:30:00+05:30,666.5,667.75,664.05,665.15,10137
2021-02-12 09:45:00+05:30,2021-02-12 09:45:00+05:30,665.15,665.6,662.3,663.3,12078
2021-02-12 10:00:00+05:30,2021-02-12 10:00:00+05:30,663.0,663.85,661.0,663.4,12533
2021-02-12 10:15:00+05:30,2021-02-12 10:15:00+05:30,663.4,663.95,662.0,662.25,5691
2021-02-12 10:30:00+05:30,2021-02-12 10:30:00+05:30,662.25,662.95,659.15,661.3,17543
2021-02-12 10:45:00+05:30,2021-02-12 10:45:00+05:30,662.05,662.45,660.5,661.0,5345
2021-02-12 11:00:00+05:30,2021-02-12 11:00:00+05:30,661.0,661.75,660.5,660.5,4721
2021-02-12 11:15:00+05:30,2021-02-12 11:15:00+05:30,660.55,661.5,660.05,660.05,9146
2021-02-12 11:30:00+05:30,2021-02-12 11:30:00+05:30,660.05,660.85,660.05,660.85,3321
2021-02-12 11:45:00+05:30,2021-02-12 11:45:00+05:30,660.85,661.25,659.5,660.9,7461
2021-02-12 12:00:00+05:30,2021-02-12 12:00:00+05:30,660.9,661.5,660.05,660.75,3719
2021-02-12 12:15:00+05:30,2021-02-12 12:15:00+05:30,660.75,661.65,660.25,661.0,4259
2021-02-12 12:30:00+05:30,2021-02-12 12:30:00+05:30,661.0,661.55,660.75,660.75,2065
2021-02-12 12:45:00+05:30,2021-02-12 12:45:00+05:30,660.75,661.7,660.7,661.0,2544
2021-02-12 13:00:00+05:30,2021-02-12 13:00:00+05:30,661.0,661.55,660.5,661.0,2135
2021-02-12 13:15:00+05:30,2021-02-12 13:15:00+05:30,661.0,661.4,660.4,660.8,4554
2021-02-12 13:30:00+05:30,2021-02-12 13:30:00+05:30,660.8,661.4,658.2,658.45,10815
2021-02-12 13:45:00+05:30,2021-02-12 13:45:00+05:30,658.45,659.0,657.0,658.05,9637
2021-02-12 14:00:00+05:30,2021-02-12 14:00:00+05:30,658.0,658.2,656.0,656.8,9319
2021-02-12 14:15:00+05:30,2021-02-12 14:15:00+05:30,656.8,659.7,656.7,658.35,6787
2021-02-12 14:30:00+05:30,2021-02-12 14:30:00+05:30,658.35,658.8,656.5,656.5,4260
2021-02-12 14:45:00+05:30,2021-02-12 14:45:00+05:30,656.55,657.95,656.2,657.85,6444
2021-02-12 15:00:00+05:30,2021-02-12 15:00:00+05:30,657.85,660.25,657.2,658.25,11461
2021-02-12 15:15:00+05:30,2021-02-12 15:15:00+05:30,658.25,658.8,652.5,653.0,40563
2021-02-15 09:15:00+05:30,2021-02-15 09:15:00+05:30,659.0,662.4,649.05,651.45,40848
2021-02-15 09:30:00+05:30,2021-02-15 09:30:00+05:30,651.45,651.6,644.25,645.85,41844
2021-02-15 09:45:00+05:30,2021-02-15 09:45:00+05:30,645.85,647.75,642.15,646.5,28434
2021-02-15 10:00:00+05:30,2021-02-15 10:00:00+05:30,646.65,649.45,645.9,647.8,19519
2021-02-15 10:15:00+05:30,2021-02-15 10:15:00+05:30,647.8,647.9,645.25,646.6,6601
2021-02-15 10:30:00+05:30,2021-02-15 10:30:00+05:30,646.6,648.2,646.25,647.1,7339
2021-02-15 10:45:00+05:30,2021-02-15 10:45:00+05:30,647.75,648.0,646.45,646.85,4108
2021-02-15 11:00:00+05:30,2021-02-15 11:00:00+05:30,646.85,648.8,646.6,648.8,6615
2021-02-15 11:15:00+05:30,2021-02-15 11:15:00+05:30,648.2,649.0,648.0,648.25,4563
2021-02-15 11:30:00+05:30,2021-02-15 11:30:00+05:30,648.25,648.95,647.0,648.3,5695
2021-02-15 11:45:00+05:30,2021-02-15 11:45:00+05:30,648.3,650.0,647.8,649.4,6217
2021-02-15 12:00:00+05:30,2021-02-15 12:00:00+05:30,649.4,649.95,649.0,649.7,3774
2021-02-15 12:15:00+05:30,2021-02-15 12:15:00+05:30,649.7,649.75,648.5,649.5,3597
